Giver,Reciver,Interaction Coefficient,Sample,N Open
Boea,Deae,0.004087009173546975,My_20,10
Hyum,Acer,0.4949873321942998,My_20,10
Hyum,Seum,0.0739847253724321,My_20,10
Hyum,Meus,0.0008383171875896397,My_20,10
Hyum,Raer,0.709843885399695,My_20,10
Hyum,Boea,0.21592685016878532,My_20,10
Hyum,Hyum,0.0,My_20,10
Hyum,Meis,0.523193379327395,My_20,10
Hyum,Brla,0.24413183633353847,My_20,10
Hyum,Teas,0.3595760461300681,My_20,10
Hyum,Afia,-0.9983936612106585,My_20,10
Hyum,Chae,0.46719183714498275,My_20,10
Hyum,Beae,-0.7896460770496512,My_20,10
Hyum,Deae,0.3479983319043353,My_20,10
Meis,Acer,-0.9878162240297941,My_20,10
Meis,Seum,0.8702718002267551,My_20,10
Meis,Meus,-0.9996968490574127,My_20,10
Meis,Raer,-0.6317711976463051,My_20,10
Meis,Boea,0.642806958119632,My_20,10
Meis,Hyum,0.6100425854823978,My_20,10
Meis,Meis,0.0,My_20,10
Meis,Brla,0.7485876813031075,My_20,10
Meis,Teas,-0.96717390333204,My_20,10
Meis,Afia,0.03501066828722,My_20,10
Meis,Chae,-0.9957760368020583,My_20,10
Meis,Beae,0.9991969576750157,My_20,10
Meis,Deae,-0.9795292501461619,My_20,10
Brla,Acer,-0.00017794946169130942,My_20,10
Brla,Seum,0.000259417132719563,My_20,10
Brla,Meus,-0.5449367486231267,My_20,10
Brla,Raer,3.9810066132701386e-05,My_20,10
Brla,Boea,-0.04133197321120655,My_20,10
Brla,Hyum,-4.4326837175859325e-05,My_20,10
Brla,Meis,-0.00017763614029122276,My_20,10
Brla,Brla,0.0,My_20,10
Brla,Teas,0.0004987876110589114,My_20,10
Brla,Afia,0.0006602645015882373,My_20,10
Brla,Chae,-0.1619107094295654,My_20,10
Brla,Beae,0.0008030423249843655,My_20,10
Brla,Deae,-0.03898283058260993,My_20,10
Teas,Acer,-0.8603977907687782,My_20,10
Teas,Seum,0.0014116906716273609,My_20,10
Teas,Meus,-0.4713409352375255,My_20,10
Teas,Raer,-6.507938648389758e-05,My_20,10
Teas,Boea,0.0054476544456084795,My_20,10
Teas,Hyum,-0.001906510601754391,My_20,10
Teas,Meis,-0.00010419839378837774,My_20,10
Teas,Brla,0.00555997063716209,My_20,10
Teas,Teas,0.0,My_20,10
Teas,Afia,-0.9011539688076189,My_20,10
Teas,Chae,-0.8533647197001595,My_20,10
Teas,Beae,-0.024453789957953297,My_20,10
Teas,Deae,-0.49175210596956154,My_20,10
Afia,Acer,-0.4626224979138569,My_20,10
Afia,Seum,-0.0012664246342939543,My_20,10
Afia,Meus,0.0017414133705605135,My_20,10
Afia,Raer,5.007898233632777e-07,My_20,10
Afia,Boea,0.0021226421069917936,My_20,10
Afia,Hyum,-5.154874341807853e-07,My_20,10
Afia,Meis,-6.688060782535366e-07,My_20,10
Afia,Brla,-0.0025384105476518627,My_20,10
Afia,Teas,-0.09229757123289375,My_20,10
Afia,Afia,0.0,My_20,10
Afia,Chae,-0.4379118356652455,My_20,10
Afia,Beae,-0.0006052611724594683,My_20,10
Afia,Deae,-0.1639948614377922,My_20,10
Chae,Acer,-0.5270282898908546,My_20,10
Chae,Seum,-0.0016378899743705996,My_20,10
Chae,Meus,0.002254143810039876,My_20,10
Chae,Raer,-1.1024497584134354e-06,My_20,10
Chae,Boea,0.0027466916795824674,My_20,10
Chae,Hyum,4.981404446486327e-07,My_20,10
Chae,Meis,-1.7016989339784092e-06,My_20,10
Chae,Brla,-0.0036700638017037666,My_20,10
Chae,Teas,-0.11637644878479671,My_20,10
Chae,Afia,-0.5696051266169138,My_20,10
Chae,Chae,0.0,My_20,10
Chae,Beae,-0.0013175882897224769,My_20,10
Chae,Deae,-0.2024475520827789,My_20,10
Beae,Acer,0.00014872927489899076,My_20,10
Beae,Seum,0.0003452148998418961,My_20,10
Beae,Meus,0.0005174188282442542,My_20,10
Beae,Raer,0.0003515170850696524,My_20,10
Beae,Boea,-0.05349715190189287,My_20,10
Beae,Hyum,-9.6958241361373e-05,My_20,10
Beae,Meis,0.00021733615867372723,My_20,10
Beae,Brla,-0.5092087356990633,My_20,10
Beae,Teas,7.213843955412489e-05,My_20,10
Beae,Afia,-0.1561431917167371,My_20,10
Beae,Chae,0.0006419888741248165,My_20,10
Beae,Beae,0.0,My_20,10
Beae,Deae,-0.01397704582972884,My_20,10
Deae,Acer,-0.8146276820413516,My_20,10
Deae,Seum,-0.006421923270534027,My_20,10
Deae,Meus,0.008781145100144716,My_20,10
Deae,Raer,-4.778343538511937e-06,My_20,10
Deae,Boea,0.010707350162477782,My_20,10
Deae,Hyum,-2.2735647205689247e-05,My_20,10
Deae,Meis,-9.259626387146154e-06,My_20,10
Deae,Brla,-0.052098089662219814,My_20,10
Deae,Teas,-0.34074958303563585,My_20,10
Deae,Afia,-0.8391322288143683,My_20,10
Deae,Chae,-0.7983378281896996,My_20,10
Deae,Beae,-0.014344438018065488,My_20,10
Deae,Deae,0.0,My_20,10
Acer,Acer,0.0,My_20,17
Acer,Seum,0.001228393973490058,My_20,17
Acer,Meus,0.00033942103995364674,My_20,17
Acer,Raer,-6.474695953861672e-06,My_20,17
Acer,Boea,0.0006708014199515714,My_20,17
Acer,Hyum,-4.05023807847926e-06,My_20,17
Acer,Meis,-0.0009086635227301406,My_20,17
Acer,Brla,-0.7537494086247167,My_20,17
Acer,Teas,0.0010125857164939923,My_20,17
Acer,Afia,0.001978962245223934,My_20,17
Acer,Chae,0.004946410878120249,My_20,17
Acer,Beae,-0.3787084573613927,My_20,17
Acer,Deae,0.0005311131779339652,My_20,17
Seum,Acer,1.0,My_20,17
Seum,Seum,0.0,My_20,17
Seum,Meus,0.5220678481709525,My_20,17
Seum,Raer,-0.6714386753342105,My_20,17
Seum,Boea,-0.9879187979358572,My_20,17
Seum,Hyum,0.5946185229530505,My_20,17
Seum,Meis,0.9409628556210665,My_20,17
Seum,Brla,0.9883644354798813,My_20,17
Seum,Teas,-0.988162451988163,My_20,17
Seum,Afia,0.06488589003666621,My_20,17
Seum,Chae,-0.9429913109041473,My_20,17
Seum,Beae,0.9995561369708239,My_20,17
Seum,Deae,0.8994925536628443,My_20,17
Meus,Acer,-0.025338616425160332,My_20,17
Meus,Seum,-2.4517369334590058e-05,My_20,17
Meus,Meus,0.0,My_20,17
Meus,Raer,-0.000232034345892778,My_20,17
Meus,Boea,-0.029344612969057087,My_20,17
Meus,Hyum,-0.0001016655080000563,My_20,17
Meus,Meis,9.906470298271082e-06,My_20,17
Meus,Brla,3.8569147547596485e-05,My_20,17
Meus,Teas,-0.005938503322522894,My_20,17
Meus,Afia,-0.03211508909835203,My_20,17
Meus,Chae,-0.008237299881884983,My_20,17
Meus,Beae,-0.047988810679887105,My_20,17
Meus,Deae,-0.0033945512456091177,My_20,17
Raer,Acer,-0.40461564854789694,My_20,17
Raer,Seum,0.054023531328384694,My_20,17
Raer,Meus,0.47759273078909387,My_20,17
Raer,Raer,0.0,My_20,17
Raer,Boea,0.5724961204953942,My_20,17
Raer,Hyum,-0.13426070575474078,My_20,17
Raer,Meis,0.047716130537402174,My_20,17
Raer,Brla,0.011212631288772482,My_20,17
Raer,Teas,0.037819161303481154,My_20,17
Raer,Afia,0.6796184281893741,My_20,17
Raer,Chae,0.773553929894935,My_20,17
Raer,Beae,-0.9905035310103926,My_20,17
Raer,Deae,-0.9248267106040924,My_20,17
Boea,Acer,-0.004128944962058186,My_20,17
Boea,Seum,-0.0014562824392957974,My_20,17
Boea,Meus,-0.975009456414755,My_20,17
Boea,Raer,-0.009145895125767666,My_20,17
Boea,Boea,0.0,My_20,17
Boea,Hyum,-1.9771626664388978e-05,My_20,17
Boea,Meis,0.0014668845465391478,My_20,17
Boea,Brla,-0.03397086081119348,My_20,17
Boea,Teas,-0.19194638988251098,My_20,17
Boea,Afia,0.010815293463180992,My_20,17
Boea,Chae,-0.008471823569679916,My_20,17
Boea,Beae,-0.6673505250430966,My_20,17
Boea,Deae,-0.3371160257869267,My_20,17
Hyum,Acer,-0.8960368431611496,My_20,17
Hyum,Seum,0.20128539181286922,My_20,17
Hyum,Meus,-0.7960262010317014,My_20,17
Hyum,Raer,0.032322431565912815,My_20,17
Hyum,Boea,0.273698751412545,My_20,17
Hyum,Hyum,0.0,My_20,17
Hyum,Meis,-0.01232373488894653,My_20,17
Hyum,Brla,-0.9975851371111064,My_20,17
Hyum,Teas,0.41832069628848445,My_20,17
Hyum,Afia,0.17669957957668775,My_20,17
Hyum,Chae,0.22149965922694473,My_20,17
Hyum,Beae,-0.21236406624673912,My_20,17
Hyum,Deae,0.0964786220562468,My_20,17
Meis,Acer,-0.9963902670377304,My_20,17
Meis,Seum,0.7432638366941119,My_20,17
Meis,Meus,-0.9998478802866808,My_20,17
Meis,Raer,0.9675706225569832,My_20,17
Meis,Boea,0.15273099533939455,My_20,17
Meis,Hyum,0.4017901537122788,My_20,17
Meis,Meis,0.0,My_20,17
Meis,Brla,-0.9995199744995735,My_20,17
Meis,Teas,0.5426545211767898,My_20,17
Meis,Afia,-0.9966879202178356,My_20,17
Meis,Chae,-0.9939323632874822,My_20,17
Meis,Beae,-0.9766288282477146,My_20,17
Meis,Deae,-0.9763494967028812,My_20,17
Brla,Acer,-0.00011268035892634245,My_20,17
Brla,Seum,-0.0002096746008033081,My_20,17
Brla,Meus,-0.0035737819264248603,My_20,17
Brla,Raer,-0.0013223599737377453,My_20,17
Brla,Boea,-0.1257054032797275,My_20,17
Brla,Hyum,0.0006268829182991085,My_20,17
Brla,Meis,0.00021171010704898322,My_20,17
Brla,Brla,0.0,My_20,17
Brla,Teas,-1.0623130003187052e-05,My_20,17
Brla,Afia,-0.00022477028639680016,My_20,17
Brla,Chae,-0.1915009265801363,My_20,17
Brla,Beae,-0.22339526683614191,My_20,17
Brla,Deae,-6.302785041204645e-05,My_20,17
Teas,Acer,-0.050905920917714384,My_20,17
Teas,Seum,-0.006087788025289938,My_20,17
Teas,Meus,-0.9938498508050766,My_20,17
Teas,Raer,-0.03704349218161018,My_20,17
Teas,Boea,-0.8059465525890033,My_20,17
Teas,Hyum,-0.00011959164810861699,My_20,17
Teas,Meis,0.006114922654603154,My_20,17
Teas,Brla,-0.22232422578968516,My_20,17
Teas,Teas,0.0,My_20,17
Teas,Afia,0.04467162100501651,My_20,17
Teas,Chae,-0.05794157861434356,My_20,17
Teas,Beae,-0.8922015940108988,My_20,17
Teas,Deae,-0.678774678479524,My_20,17
Afia,Acer,-0.030530070946455018,My_20,17
Afia,Seum,-0.00025530217916863127,My_20,17
Afia,Meus,-0.861012865525661,My_20,17
Afia,Raer,-0.0005480036067318809,My_20,17
Afia,Boea,-0.17918128908636807,My_20,17
Afia,Hyum,0.00028517149150001774,My_20,17
Afia,Meis,0.0001024688017625694,My_20,17
Afia,Brla,0.00012175096081233921,My_20,17
Afia,Teas,-0.04920955701735173,My_20,17
Afia,Afia,0.0,My_20,17
Afia,Chae,-0.2645373804505439,My_20,17
Afia,Beae,-0.10624728835811195,My_20,17
Afia,Deae,0.00037460601094753805,My_20,17
Chae,Acer,-0.23446711927835065,My_20,17
Chae,Seum,-0.0003236331029002347,My_20,17
Chae,Meus,-0.7441441322247173,My_20,17
Chae,Raer,0.00010694587710414885,My_20,17
Chae,Boea,0.0004033313327143193,My_20,17
Chae,Hyum,0.0015306201665109135,My_20,17
Chae,Meis,0.0005439576103900451,My_20,17
Chae,Brla,0.0002626131229861692,My_20,17
Chae,Teas,0.0001520989467199,My_20,17
Chae,Afia,-0.26919041826925183,My_20,17
Chae,Chae,0.0,My_20,17
Chae,Beae,0.0004438630291761491,My_20,17
Chae,Deae,0.002121717568076507,My_20,17
Beae,Acer,-0.06643593464431574,My_20,17
Beae,Seum,0.00019884619114398066,My_20,17
Beae,Meus,-0.2779752616474139,My_20,17
Beae,Raer,-0.0004086523507945888,My_20,17
Beae,Boea,-0.009839927087946863,My_20,17
Beae,Hyum,0.0011486487583605555,My_20,17
Beae,Meis,7.12708705049786e-06,My_20,17
Beae,Brla,-0.17533012747529256,My_20,17
Beae,Teas,4.0936568030801644e-05,My_20,17
Beae,Afia,0.00015997268595706584,My_20,17
Beae,Chae,-0.01605355734225853,My_20,17
Beae,Beae,0.0,My_20,17
Beae,Deae,0.0010013875239507659,My_20,17
Deae,Acer,-0.009045803860063269,My_20,17
Deae,Seum,-0.0028336523415989547,My_20,17
Deae,Meus,-0.9870413702831125,My_20,17
Deae,Raer,-0.017765344349266392,My_20,17
Deae,Boea,-0.6621255905890387,My_20,17
Deae,Hyum,-5.737596986486564e-05,My_20,17
Deae,Meis,0.0028640365638386055,My_20,17
Deae,Brla,-0.07962588462091005,My_20,17
Deae,Teas,-0.31739131820743577,My_20,17
Deae,Afia,0.021170252797893394,My_20,17
Deae,Chae,-0.011276238727281777,My_20,17
Deae,Beae,-0.7967317145877774,My_20,17
Deae,Deae,0.0,My_20,17
Acer,Acer,0.0,My_20,17
Acer,Seum,-0.00031797415781181554,My_20,17
Acer,Meus,-0.8071223939109441,My_20,17
Acer,Raer,0.0012635479866501557,My_20,17
Acer,Boea,-0.36623099514482205,My_20,17
Acer,Hyum,-0.0012743923648972039,My_20,17
Acer,Meis,-0.000350871820350224,My_20,17
Acer,Brla,-0.87756101637536,My_20,17
Acer,Teas,0.0010309300722484327,My_20,17
Acer,Afia,-0.5978570733204435,My_20,17
Acer,Chae,-0.3073491013334843,My_20,17
Acer,Beae,0.00030366848016904287,My_20,17
Acer,Deae,2.7263528609743014e-05,My_20,17
Seum,Acer,-0.5519825452949276,My_20,17
Seum,Seum,0.0,My_20,17
Seum,Meus,-0.9974870900059138,My_20,17
Seum,Raer,0.18005719868874634,My_20,17
Seum,Boea,0.07638879183917512,My_20,17
Seum,Hyum,0.4208361605873778,My_20,17
Seum,Meis,-0.027762784391795227,My_20,17
Seum,Brla,0.15617746705776647,My_20,17
Seum,Teas,0.36930176341372395,My_20,17
Seum,Afia,-0.9746839972039456,My_20,17
Seum,Chae,-0.9683683819153487,My_20,17
Seum,Beae,0.3750688792963167,My_20,17
Seum,Deae,-0.9626541403471182,My_20,17
Meus,Acer,0.0001203801001695454,My_20,17
Meus,Seum,-9.533757860851681e-05,My_20,17
Meus,Meus,0.0,My_20,17
Meus,Raer,1.2686941455204668e-05,My_20,17
Meus,Boea,7.168213323165272e-05,My_20,17
Meus,Hyum,-8.72477161324212e-05,My_20,17
Meus,Meis,2.323686474505069e-05,My_20,17
Meus,Brla,4.744302644137798e-05,My_20,17
Meus,Teas,-0.0016200341590791468,My_20,17
Meus,Afia,2.2200951527609625e-05,My_20,17
Meus,Chae,0.00010012325351005413,My_20,17
Meus,Beae,2.666976635816836e-05,My_20,17
Meus,Deae,7.714809807422837e-05,My_20,17
Raer,Acer,0.9980396144653115,My_20,17
Raer,Seum,0.198932677760474,My_20,17
Raer,Meus,-0.9994936557348975,My_20,17
Raer,Raer,0.0,My_20,17
Raer,Boea,0.9235395260275931,My_20,17
Raer,Hyum,-0.20466712347740681,My_20,17
Raer,Meis,0.6801067176015109,My_20,17
Raer,Brla,0.8384167589160761,My_20,17
Raer,Teas,-0.9330493243950955,My_20,17
Raer,Afia,0.9920842173749047,My_20,17
Raer,Chae,0.9826742419217249,My_20,17
Raer,Beae,-0.9979618974121726,My_20,17
Raer,Deae,-0.9825896177591255,My_20,17
Boea,Acer,-0.0024935896180282137,My_20,17
Boea,Seum,6.343018402591063e-06,My_20,17
Boea,Meus,0.007999012186879989,My_20,17
Boea,Raer,-0.002424954347692425,My_20,17
Boea,Boea,0.0,My_20,17
Boea,Hyum,0.002649172418802373,My_20,17
Boea,Meis,-5.0697348401961145e-06,My_20,17
Boea,Brla,-0.8776890932751308,My_20,17
Boea,Teas,-0.00013114403055937283,My_20,17
Boea,Afia,-0.723963842101986,My_20,17
Boea,Chae,-0.5708512005899203,My_20,17
Boea,Beae,-0.6515658771878011,My_20,17
Boea,Deae,-0.4099932619134742,My_20,17
Hyum,Acer,-0.9540952588832089,My_20,17
Hyum,Seum,0.7716640385786557,My_20,17
Hyum,Meus,-0.6568841312056026,My_20,17
Hyum,Raer,-0.14736982757701708,My_20,17
Hyum,Boea,-0.0016515973719992813,My_20,17
Hyum,Hyum,0.0,My_20,17
Hyum,Meis,0.28791845061487303,My_20,17
Hyum,Brla,-0.35819462347552966,My_20,17
Hyum,Teas,-0.8886102560296122,My_20,17
Hyum,Afia,-0.9874082246258346,My_20,17
Hyum,Chae,0.0005846154377576381,My_20,17
Hyum,Beae,-0.997121351419377,My_20,17
Hyum,Deae,-0.9539933065805933,My_20,17
Meis,Acer,-0.9936446511128061,My_20,17
Meis,Seum,-0.0302947693006273,My_20,17
Meis,Meus,0.9615446594117257,My_20,17
Meis,Raer,0.8186665663831483,My_20,17
Meis,Boea,-0.9874056077743657,My_20,17
Meis,Hyum,0.5711981428178303,My_20,17
Meis,Meis,0.0,My_20,17
Meis,Brla,-0.9994674227068906,My_20,17
Meis,Teas,0.629667019308663,My_20,17
Meis,Afia,-0.9983828956406813,My_20,17
Meis,Chae,-0.9966653481290796,My_20,17
Meis,Beae,0.6246007824571561,My_20,17
Meis,Deae,0.999895588373316,My_20,17
Brla,Acer,-5.9683948391237326e-05,My_20,17
Brla,Seum,6.405347724756198e-07,My_20,17
Brla,Meus,0.0011513492706601096,My_20,17
Brla,Raer,-0.0003486495936512671,My_20,17
Brla,Boea,-0.12555270144010794,My_20,17
Brla,Hyum,0.0003811821404697926,My_20,17
Brla,Meis,1.672758227761347e-07,My_20,17
Brla,Brla,0.0,My_20,17
Brla,Teas,2.8720536468672223e-07,My_20,17
Brla,Afia,-0.2733554126596979,My_20,17
Brla,Chae,-0.16021337069084182,My_20,17
Brla,Beae,-0.21130914430118358,My_20,17
Brla,Deae,-0.09055983211199983,My_20,17
Teas,Acer,-0.6802068669619078,My_20,17
Teas,Seum,0.02939630010769531,My_20,17
Teas,Meus,0.02442025974812501,My_20,17
Teas,Raer,-0.025893486453445892,My_20,17
Teas,Boea,-0.8554938774070312,My_20,17
Teas,Hyum,-0.0436519109927398,My_20,17
Teas,Meis,0.03002725198706881,My_20,17
Teas,Brla,0.004774813967340956,My_20,17
Teas,Teas,0.0,My_20,17
Teas,Afia,0.007256368836301585,My_20,17
Teas,Chae,0.016025325151869232,My_20,17
Teas,Beae,-0.9740791800428148,My_20,17
Teas,Deae,-0.8806234724191573,My_20,17
Afia,Acer,-0.0004273612252844352,My_20,17
Afia,Seum,-6.627896352805153e-08,My_20,17
Afia,Meus,0.0030891320565552233,My_20,17
Afia,Raer,-0.0009363327368438026,My_20,17
Afia,Boea,-0.2784226006773035,My_20,17
Afia,Hyum,0.0010228035305010692,My_20,17
Afia,Meis,-1.0208349651368108e-06,My_20,17
Afia,Brla,-0.734578097584921,My_20,17
Afia,Teas,-2.4277353533505915e-05,My_20,17
Afia,Afia,0.0,My_20,17
Afia,Chae,-0.3389375422417666,My_20,17
Afia,Beae,-0.4186432776566059,My_20,17
Afia,Deae,-0.21110253946572813,My_20,17
Chae,Acer,0.0004079496396781737,My_20,17
Chae,Seum,-0.00046669712870897915,My_20,17
Chae,Meus,-0.6497177557368512,My_20,17
Chae,Raer,-0.0011344169405929608,My_20,17
Chae,Boea,-0.1879895507198948,My_20,17
Chae,Hyum,0.0013514470835607312,My_20,17
Chae,Meis,0.0004933186994171059,My_20,17
Chae,Brla,-0.6241221415383512,My_20,17
Chae,Teas,-0.009854828247996026,My_20,17
Chae,Afia,-0.30477419719055887,My_20,17
Chae,Chae,0.0,My_20,17
Chae,Beae,-0.4016769182480902,My_20,17
Chae,Deae,-0.299788819416249,My_20,17
Beae,Acer,-0.16486743739965137,My_20,17
Beae,Seum,-0.0003911582930992898,My_20,17
Beae,Meus,0.0008273465313707074,My_20,17
Beae,Raer,-0.00025101677308597264,My_20,17
Beae,Boea,-0.22111828797052668,My_20,17
Beae,Hyum,0.00048006731176564426,My_20,17
Beae,Meis,0.0007621496666893217,My_20,17
Beae,Brla,0.0005835170323750588,My_20,17
Beae,Teas,-0.007708687465192775,My_20,17
Beae,Afia,0.0006372128372661754,My_20,17
Beae,Chae,0.0006156942351382083,My_20,17
Beae,Beae,0.0,My_20,17
Beae,Deae,-0.23332262061814824,My_20,17
Deae,Acer,0.0014320557948408117,My_20,17
Deae,Seum,-0.0007921345117498048,My_20,17
Deae,Meus,0.000968240794683323,My_20,17
Deae,Raer,-0.0013651277325241204,My_20,17
Deae,Boea,-0.4466358748331315,My_20,17
Deae,Hyum,0.002081024109692139,My_20,17
Deae,Meis,0.0006687072898728568,My_20,17
Deae,Brla,-0.8441758635412342,My_20,17
Deae,Teas,-0.026958192392141245,My_20,17
Deae,Afia,-0.6757835665962647,My_20,17
Deae,Chae,-0.4997661317549539,My_20,17
Deae,Beae,-0.7134812600647915,My_20,17
Deae,Deae,0.0,My_20,17
Acer,Acer,0.0,My_20,11
Acer,Seum,-0.0008031242351277929,My_20,11
Acer,Meus,-0.9404285573654408,My_20,11
Acer,Raer,0.00202568320351816,My_20,11
Acer,Boea,-0.14629991203792847,My_20,11
Acer,Hyum,-0.0025994722591328127,My_20,11
Acer,Meis,0.0009187685965790152,My_20,11
Acer,Brla,-0.7719903218455285,My_20,11
Acer,Teas,0.005203712960964973,My_20,11
Acer,Afia,-0.5309621611059694,My_20,11
Acer,Chae,-0.4813826123736128,My_20,11
Acer,Beae,-0.47147493530553625,My_20,11
Acer,Deae,-0.0005406438347961168,My_20,11
Seum,Acer,-0.9435123990804426,My_20,11
Seum,Seum,0.0,My_20,11
Seum,Meus,-0.9998636783277863,My_20,11
Seum,Raer,0.9800398275704895,My_20,11
Seum,Boea,-0.9929262434466307,My_20,11
Seum,Hyum,0.9985481799953086,My_20,11
Seum,Meis,0.9907872406461729,My_20,11
Seum,Brla,-0.998437130662393,My_20,11
Seum,Teas,0.7034597609760834,My_20,11
Seum,Afia,-0.9982707208135191,My_20,11
Seum,Chae,-0.9780104235771705,My_20,11
Seum,Beae,0.9818184176064937,My_20,11
Seum,Deae,0.9872876771873828,My_20,11
Meus,Acer,-0.07777566031790623,My_20,11
Meus,Seum,-6.65985986789705e-05,My_20,11
Meus,Meus,0.0,My_20,11
Meus,Raer,0.0001682025890199044,My_20,11
Meus,Boea,-0.013988148253543416,My_20,11
Meus,Hyum,-0.00021563680168616066,My_20,11
Meus,Meis,7.624792612076904e-05,My_20,11
Meus,Brla,-0.21888511599195387,My_20,11
Meus,Teas,0.0004319308913926347,My_20,11
Meus,Afia,-0.08569405087770342,My_20,11
Meus,Chae,-0.07131573203968843,My_20,11
Meus,Beae,-0.0687361116056128,My_20,11
Meus,Deae,-9.8545396738418e-07,My_20,11
Raer,Acer,0.27563721301877675,My_20,11
Raer,Seum,0.07365871850900768,My_20,11
Raer,Meus,-0.9966939177718058,My_20,11
Raer,Raer,0.0,My_20,11
Raer,Boea,0.021466432213034903,My_20,11
Raer,Hyum,-0.0908522446508652,My_20,11
Raer,Meis,-0.08897612511391456,My_20,11
Raer,Brla,0.19494584221525912,My_20,11
Raer,Teas,-0.7085824159938972,My_20,11
Raer,Afia,-0.9715568616746968,My_20,11
Raer,Chae,0.10435281775340834,My_20,11
Raer,Beae,-0.9184624568234557,My_20,11
Raer,Deae,-0.8736931201529065,My_20,11
Boea,Acer,-0.41052648285876164,My_20,11
Boea,Seum,-0.0006781336996322714,My_20,11
Boea,Meus,-0.9735956105509028,My_20,11
Boea,Raer,0.0015281183651250833,My_20,11
Boea,Boea,0.0,My_20,11
Boea,Hyum,0.0014518200046914613,My_20,11
Boea,Meis,0.0020867590782517667,My_20,11
Boea,Brla,0.012723190533663829,My_20,11
Boea,Teas,-0.09761897981251365,My_20,11
Boea,Afia,-0.6924358056357369,My_20,11
Boea,Chae,0.03736837684952309,My_20,11
Boea,Beae,0.006820080819845417,My_20,11
Boea,Deae,0.003935849835688824,My_20,11
Hyum,Acer,0.6956289988801501,My_20,11
Hyum,Seum,0.24205050500557174,My_20,11
Hyum,Meus,0.4931914564082501,My_20,11
Hyum,Raer,-0.42964504585438246,My_20,11
Hyum,Boea,0.4356016169687323,My_20,11
Hyum,Hyum,0.0,My_20,11
Hyum,Meis,-0.10123015505526325,My_20,11
Hyum,Brla,0.6818480321063058,My_20,11
Hyum,Teas,0.2614967213818151,My_20,11
Hyum,Afia,0.25876336036189995,My_20,11
Hyum,Chae,0.27441445182163265,My_20,11
Hyum,Beae,-0.8473902729887215,My_20,11
Hyum,Deae,-0.9608463969544883,My_20,11
Meis,Acer,-0.6396002715177459,My_20,11
Meis,Seum,0.6842870233181415,My_20,11
Meis,Meus,0.5061236160568774,My_20,11
