Giver,Reciver,Interaction Coefficient,Sample,N Open
Acer,Acer,0.0,My_20,14
Acer,Seum,0.0006218520056388652,My_20,14
Acer,Meus,0.001774011964656432,My_20,14
Acer,Raer,0.003394174119113668,My_20,14
Acer,Boea,-0.2119002801245414,My_20,14
Acer,Hyum,-0.002674082326545352,My_20,14
Acer,Meis,0.0004053325216556819,My_20,14
Acer,Brla,-0.44919131890789404,My_20,14
Acer,Teas,-0.13284304428415486,My_20,14
Acer,Afia,-0.3373810270235108,My_20,14
Acer,Chae,-0.2864416387292976,My_20,14
Acer,Beae,7.101251592777562e-05,My_20,14
Acer,Deae,-0.2107154367329528,My_20,14
Seum,Acer,-0.9894296285970378,My_20,14
Seum,Seum,0.0,My_20,14
Seum,Meus,0.8758443521895389,My_20,14
Seum,Raer,-0.10066819939497788,My_20,14
Seum,Boea,0.7562654237625104,My_20,14
Seum,Hyum,0.04927493999442158,My_20,14
Seum,Meis,0.8283003979690887,My_20,14
Seum,Brla,0.44838838345730425,My_20,14
Seum,Teas,-0.9767177816364284,My_20,14
Seum,Afia,0.9556005756990572,My_20,14
Seum,Chae,-0.9751456641628119,My_20,14
Seum,Beae,-0.9990538767261118,My_20,14
Seum,Deae,0.9689760030912363,My_20,14
Meus,Acer,-0.014055705373493502,My_20,14
Meus,Seum,-8.241140879415863e-06,My_20,14
Meus,Meus,0.0,My_20,14
Meus,Raer,-6.082553257760046e-06,My_20,14
Meus,Boea,-2.018680809274697e-06,My_20,14
Meus,Hyum,-3.597477058756285e-09,My_20,14
Meus,Meis,2.1911353448743984e-06,My_20,14
Meus,Brla,-0.06838609652038063,My_20,14
Meus,Teas,-0.0010405422907533745,My_20,14
Meus,Afia,-0.016749598271598578,My_20,14
Meus,Chae,-0.000841961064428225,My_20,14
Meus,Beae,-0.03178696741066752,My_20,14
Meus,Deae,-0.002501123122708996,My_20,14
Raer,Acer,0.5224831349321202,My_20,14
Raer,Seum,-0.07986628244089111,My_20,14
Raer,Meus,-0.9945744232755485,My_20,14
Raer,Raer,0.0,My_20,14
Raer,Boea,0.2342681937486115,My_20,14
Raer,Hyum,-0.12604342166640156,My_20,14
Raer,Meis,0.13996679585395957,My_20,14
Raer,Brla,0.4298994742546194,My_20,14
Raer,Teas,0.5204654399595648,My_20,14
Raer,Afia,0.044399424300942784,My_20,14
Raer,Chae,0.3471333292180399,My_20,14
Raer,Beae,0.13425459064873335,My_20,14
Raer,Deae,0.03102399690876365,My_20,14
Boea,Acer,-0.24177757104819744,My_20,14
Boea,Seum,0.0005846765285237982,My_20,14
Boea,Meus,-0.9520081276776038,My_20,14
Boea,Raer,0.0008054193066359459,My_20,14
Boea,Boea,0.0,My_20,14
Boea,Hyum,-0.001849131634441568,My_20,14
Boea,Meis,0.00023216084548275558,My_20,14
Boea,Brla,0.00028822941659841536,My_20,14
Boea,Teas,-0.022340150312282887,My_20,14
Boea,Afia,-0.3745142364077841,My_20,14
Boea,Chae,-0.16466311772126535,My_20,14
Boea,Beae,0.00023177849993375463,My_20,14
Boea,Deae,-0.009720786995935374,My_20,14
Hyum,Acer,-0.9918576605108083,My_20,14
Hyum,Seum,0.3059121817842079,My_20,14
Hyum,Meus,0.11673439816994188,My_20,14
Hyum,Raer,0.8577887307269948,My_20,14
Hyum,Boea,-0.948846070472307,My_20,14
Hyum,Hyum,0.0,My_20,14
Hyum,Meis,0.02927380453453446,My_20,14
Hyum,Brla,0.12142391287147783,My_20,14
Hyum,Teas,0.2649789154645983,My_20,14
Hyum,Afia,-0.9943533955243803,My_20,14
Hyum,Chae,-0.9908874499182894,My_20,14
Hyum,Beae,0.02816330345163653,My_20,14
Hyum,Deae,-0.9481875168232703,My_20,14
Meis,Acer,0.47553100840355883,My_20,14
Meis,Seum,0.6900420786950011,My_20,14
Meis,Meus,-0.9998729110406042,My_20,14
Meis,Raer,0.13176631483362583,My_20,14
Meis,Boea,-0.9943642370383301,My_20,14
Meis,Hyum,0.9470279839699527,My_20,14
Meis,Meis,0.0,My_20,14
Meis,Brla,-0.9979369446905721,My_20,14
Meis,Teas,0.21455564457583642,My_20,14
Meis,Afia,-0.9652143076933499,My_20,14
Meis,Chae,0.6519250422817663,My_20,14
Meis,Beae,0.8372793148837686,My_20,14
Meis,Deae,-0.9923440082962445,My_20,14
Brla,Acer,-0.04947618803009194,My_20,14
Brla,Seum,7.967217866338752e-05,My_20,14
Brla,Meus,-0.7244447698494051,My_20,14
Brla,Raer,0.00029458202936567937,My_20,14
Brla,Boea,0.00021005587327491888,My_20,14
Brla,Hyum,-0.0005702717752801485,My_20,14
Brla,Meis,6.08150390842091e-05,My_20,14
Brla,Brla,0.0,My_20,14
Brla,Teas,-0.03615616047741441,My_20,14
Brla,Afia,-0.09197248847899553,My_20,14
Brla,Chae,0.0003697907896768202,My_20,14
Brla,Beae,-0.2457306158887549,My_20,14
Brla,Deae,-0.05302047257479677,My_20,14
Teas,Acer,0.0019858566643210116,My_20,14
Teas,Seum,0.0005959335321609938,My_20,14
Teas,Meus,-0.682543069076653,My_20,14
Teas,Raer,0.0003969234350236767,My_20,14
Teas,Boea,-0.5232491535566562,My_20,14
Teas,Hyum,0.003697076035625849,My_20,14
Teas,Meis,0.0006241683907366938,My_20,14
Teas,Brla,-0.8299408862770534,My_20,14
Teas,Teas,0.0,My_20,14
Teas,Afia,-0.5072488665773962,My_20,14
Teas,Chae,-0.38769373896204623,My_20,14
Teas,Beae,-0.6797858918131844,My_20,14
Teas,Deae,-0.2852570366098838,My_20,14
Afia,Acer,-0.42121166778717245,My_20,14
Afia,Seum,0.00014540567295938338,My_20,14
Afia,Meus,-0.9658246530190814,My_20,14
Afia,Raer,5.440013248798367e-07,My_20,14
Afia,Boea,-0.40152653981722103,My_20,14
Afia,Hyum,-0.004140937056472622,My_20,14
Afia,Meis,0.000335055297508601,My_20,14
Afia,Brla,-0.6921994618860323,My_20,14
Afia,Teas,-0.137531208725033,My_20,14
Afia,Afia,0.0,My_20,14
Afia,Chae,0.0004272368279133203,My_20,14
Afia,Beae,-0.0019715630096817064,My_20,14
Afia,Deae,-0.16117194360454853,My_20,14
Chae,Acer,-0.4297379275220517,My_20,14
Chae,Seum,0.0007509242514609927,My_20,14
Chae,Meus,0.002248298626047904,My_20,14
Chae,Raer,0.005402420790185906,My_20,14
Chae,Boea,0.002186229514327897,My_20,14
Chae,Hyum,-0.003219419148587835,My_20,14
Chae,Meis,-1.5191696942242034e-06,My_20,14
Chae,Brla,-0.0032282817587070585,My_20,14
Chae,Teas,-0.0001479046328509662,My_20,14
Chae,Afia,-0.43806880151247873,My_20,14
Chae,Chae,0.0,My_20,14
Chae,Beae,-0.26681777242040855,My_20,14
Chae,Deae,-0.00038020582383646026,My_20,14
Beae,Acer,-0.025664093134607442,My_20,14
Beae,Seum,0.00023903090568187408,My_20,14
Beae,Meus,-0.7394658810481156,My_20,14
Beae,Raer,0.00015089075772984717,My_20,14
Beae,Boea,6.779739715819505e-05,My_20,14
Beae,Hyum,-0.0004010532839234909,My_20,14
Beae,Meis,-8.09213299751534e-05,My_20,14
Beae,Brla,-0.5584404326330844,My_20,14
Beae,Teas,-0.06210973492043098,My_20,14
Beae,Afia,-0.1973831595617463,My_20,14
Beae,Chae,-0.012851261765963832,My_20,14
Beae,Beae,0.0,My_20,14
Beae,Deae,-0.1189624919096913,My_20,14
Deae,Acer,-0.0525605359990917,My_20,14
Deae,Seum,0.0010282444457015872,My_20,14
Deae,Meus,0.0033989390498149505,My_20,14
Deae,Raer,-0.0026461438428955317,My_20,14
Deae,Boea,0.007002299704117127,My_20,14
Deae,Hyum,-0.00042935312185299947,My_20,14
Deae,Meis,0.000799278412604316,My_20,14
Deae,Brla,-0.6729885984522324,My_20,14
Deae,Teas,-0.10405479316651987,My_20,14
Deae,Afia,-0.3036354887823234,My_20,14
Deae,Chae,0.00014460088260375862,My_20,14
Deae,Beae,-0.5502070260496468,My_20,14
Deae,Deae,0.0,My_20,14
Acer,Acer,0.0,My_20,15
Acer,Seum,-0.0010383252497151942,My_20,15
Acer,Meus,0.0016066737489030163,My_20,15
Acer,Raer,-9.140033028654508e-07,My_20,15
Acer,Boea,-0.0009178301193953066,My_20,15
Acer,Hyum,0.000783993142538756,My_20,15
Acer,Meis,-1.2482228732699692e-07,My_20,15
Acer,Brla,-0.766553245470321,My_20,15
Acer,Teas,-2.940965906495462e-06,My_20,15
Acer,Afia,-0.7709618589408679,My_20,15
Acer,Chae,-0.35409363866146487,My_20,15
Acer,Beae,-0.0011009298891619345,My_20,15
Acer,Deae,-0.04568832492866162,My_20,15
Seum,Acer,0.38044373454405594,My_20,15
Seum,Seum,0.0,My_20,15
Seum,Meus,-0.9960150820816359,My_20,15
Seum,Raer,-0.2927613321076904,My_20,15
Seum,Boea,0.003964076552570626,My_20,15
Seum,Hyum,0.32878103266265896,My_20,15
Seum,Meis,0.3712564246235023,My_20,15
Seum,Brla,-0.999198681155541,My_20,15
Seum,Teas,0.048411631282417794,My_20,15
Seum,Afia,-0.9814584479053028,My_20,15
Seum,Chae,0.2944971542992532,My_20,15
Seum,Beae,0.2001118071201784,My_20,15
Seum,Deae,0.3036573146286942,My_20,15
Meus,Acer,-0.06512711977804324,My_20,15
Meus,Seum,-0.00020084450380023825,My_20,15
Meus,Meus,0.0,My_20,15
Meus,Raer,-9.950001907285276e-05,My_20,15
Meus,Boea,-0.02184343655847942,My_20,15
Meus,Hyum,5.4307318889384405e-06,My_20,15
Meus,Meis,0.00015320257083418555,My_20,15
Meus,Brla,2.9653206814229237e-05,My_20,15
Meus,Teas,-0.00011336946679182329,My_20,15
Meus,Afia,2.0919095526161397e-05,My_20,15
Meus,Chae,-0.003769202554002511,My_20,15
Meus,Beae,9.957218071982254e-05,My_20,15
Meus,Deae,3.7159961021856665e-05,My_20,15
Raer,Acer,0.6054305089843562,My_20,15
Raer,Seum,-0.29194498075119996,My_20,15
Raer,Meus,-0.9995971341326901,My_20,15
Raer,Raer,0.0,My_20,15
Raer,Boea,0.9487533054895813,My_20,15
Raer,Hyum,0.44616821905378523,My_20,15
Raer,Meis,0.6102094413141675,My_20,15
Raer,Brla,0.9107952993451663,My_20,15
Raer,Teas,-0.1279037473025236,My_20,15
Raer,Afia,0.7357301037370194,My_20,15
Raer,Chae,0.667341047363014,My_20,15
Raer,Beae,0.48029905374020876,My_20,15
Raer,Deae,-0.941605538511465,My_20,15
Boea,Acer,-0.4335211619755654,My_20,15
Boea,Seum,-0.001347195477662441,My_20,15
Boea,Meus,-0.8332592413453375,My_20,15
Boea,Raer,0.0009851583587165186,My_20,15
Boea,Boea,0.0,My_20,15
Boea,Hyum,0.0006127062155523603,My_20,15
Boea,Meis,0.0017477249087829287,My_20,15
Boea,Brla,-0.7056220812435525,My_20,15
Boea,Teas,0.0015771758802118265,My_20,15
Boea,Afia,-0.24738115237132327,My_20,15
Boea,Chae,-0.35856153651665307,My_20,15
Boea,Beae,-0.3742261798630416,My_20,15
Boea,Deae,-0.05330565213793842,My_20,15
Hyum,Acer,0.01366728534702648,My_20,15
Hyum,Seum,0.5294572813052573,My_20,15
Hyum,Meus,0.4322081534629808,My_20,15
Hyum,Raer,0.2227426703926246,My_20,15
Hyum,Boea,0.011438574143609766,My_20,15
Hyum,Hyum,0.0,My_20,15
Hyum,Meis,-0.10381923754096012,My_20,15
Hyum,Brla,0.010196913001393363,My_20,15
Hyum,Teas,0.9488041361525676,My_20,15
Hyum,Afia,-0.7701468429491489,My_20,15
Hyum,Chae,-0.9861221853647106,My_20,15
Hyum,Beae,-0.997532795461674,My_20,15
Hyum,Deae,0.015108392381966549,My_20,15
Meis,Acer,-0.9986450287048527,My_20,15
Meis,Seum,0.4705427186947427,My_20,15
Meis,Meus,0.5320847543283448,My_20,15
Meis,Raer,0.6761582016694268,My_20,15
Meis,Boea,-0.9910383550317062,My_20,15
Meis,Hyum,-0.35231263053961215,My_20,15
Meis,Meis,0.0,My_20,15
Meis,Brla,-0.9960908416594372,My_20,15
Meis,Teas,-0.29258002864945337,My_20,15
Meis,Afia,-0.9995207497637986,My_20,15
Meis,Chae,-0.997790887614805,My_20,15
Meis,Beae,-0.9984659786221391,My_20,15
Meis,Deae,0.6811971330283175,My_20,15
Brla,Acer,-0.24123345336606264,My_20,15
Brla,Seum,-0.0003273692940399844,My_20,15
Brla,Meus,0.0005074799786555479,My_20,15
Brla,Raer,-1.1716074624961238e-07,My_20,15
Brla,Boea,-4.9645654942999116e-05,My_20,15
Brla,Hyum,0.00024765948386240854,My_20,15
Brla,Meis,8.819671764188327e-08,My_20,15
Brla,Brla,0.0,My_20,15
Brla,Teas,-3.6100267330097476e-07,My_20,15
Brla,Afia,-0.5144969591140457,My_20,15
Brla,Chae,-0.1471857149988063,My_20,15
Brla,Beae,-7.682672325007592e-05,My_20,15
Brla,Deae,-0.014848365616811304,My_20,15
Teas,Acer,-0.9922350890393702,My_20,15
Teas,Seum,-0.11079913719030396,My_20,15
Teas,Meus,-0.9681276180972143,My_20,15
Teas,Raer,0.10011396957923202,My_20,15
Teas,Boea,-0.9741686377021511,My_20,15
Teas,Hyum,0.22005270248969377,My_20,15
Teas,Meis,0.015370947020852604,My_20,15
Teas,Brla,0.07897813444662612,My_20,15
Teas,Teas,0.0,My_20,15
Teas,Afia,0.26249597852332385,My_20,15
Teas,Chae,0.03816179833773269,My_20,15
Teas,Beae,0.31946707423551907,My_20,15
Teas,Deae,-0.3279951163032054,My_20,15
Afia,Acer,-0.17556884168639492,My_20,15
Afia,Seum,-0.00010136951818930255,My_20,15
Afia,Meus,-0.004654501587248898,My_20,15
Afia,Raer,-0.00023284854524425853,My_20,15
Afia,Boea,-0.005697522964192407,My_20,15
Afia,Hyum,2.411302302472443e-05,My_20,15
Afia,Meis,2.4628189535307783e-05,My_20,15
Afia,Brla,-0.40870158207182367,My_20,15
Afia,Teas,1.7103510395320062e-05,My_20,15
Afia,Afia,0.0,My_20,15
Afia,Chae,-0.14416474893464884,My_20,15
Afia,Beae,2.2492723373938285e-05,My_20,15
Afia,Deae,-0.014499851407999396,My_20,15
Chae,Acer,-0.1985941345155292,My_20,15
Chae,Seum,-0.0016915547391261,My_20,15
Chae,Meus,-0.20718805592280917,My_20,15
Chae,Raer,-0.0013688472973260157,My_20,15
Chae,Boea,-0.08417397243173481,My_20,15
Chae,Hyum,-0.0018879244547493988,My_20,15
Chae,Meis,0.0010873142565874135,My_20,15
Chae,Brla,-0.8327456454624997,My_20,15
Chae,Teas,-0.002012552396044692,My_20,15
Chae,Afia,0.0017529986441305924,My_20,15
Chae,Chae,0.0,My_20,15
Chae,Beae,-0.539463908537141,My_20,15
Chae,Deae,-0.014181896270928028,My_20,15
Beae,Acer,0.0004584711245613393,My_20,15
Beae,Seum,-5.900695046380824e-05,My_20,15
Beae,Meus,-0.3926633104637749,My_20,15
Beae,Raer,-0.00036266019274302326,My_20,15
Beae,Boea,-0.021987702161565387,My_20,15
Beae,Hyum,-0.0004134129342097405,My_20,15
Beae,Meis,0.00014923562699363535,My_20,15
Beae,Brla,-0.2927013480730053,My_20,15
Beae,Teas,0.001189953174407385,My_20,15
Beae,Afia,-0.5675308350919773,My_20,15
Beae,Chae,-0.058495023027256954,My_20,15
Beae,Beae,0.0,My_20,15
Beae,Deae,-0.008661658396000532,My_20,15
Deae,Acer,-0.8127167414458507,My_20,15
Deae,Seum,-0.021250393785334665,My_20,15
Deae,Meus,0.03359293848111583,My_20,15
Deae,Raer,-0.019578817813136747,My_20,15
Deae,Boea,0.03584404381423818,My_20,15
Deae,Hyum,0.003324143196994872,My_20,15
Deae,Meis,9.932920264550864e-07,My_20,15
Deae,Brla,-0.9337462563631271,My_20,15
Deae,Teas,-4.946268115029434e-05,My_20,15
Deae,Afia,-0.9859777436079625,My_20,15
Deae,Chae,-0.7016993994394625,My_20,15
Deae,Beae,-0.020799782249081876,My_20,15
Deae,Deae,0.0,My_20,15
Acer,Acer,0.0,My_20,13
